PDB,total_residues_all,altloc_residues_all,proportion_altlocs_all,total_residues_close,altloc_residues_close,proportion_altlocs_close
3VUF,488,0,0.0,24,0,0.0
3VUR,203,0,0.0,16,0,0.0
3VUZ,246,1,0.0040650406504065045,23,3,0.13043478260869565
3VV0,235,0,0.0,23,0,0.0
3VV1,281,0,0.0,6,0,0.0
3VV4,313,0,0.0,23,0,0.0
3VV6,368,0,0.0,12,0,0.0
3VV7,368,0,0.0,19,0,0.0
3VV8,367,0,0.0,20,0,0.0
3VVA,1063,1,0.0009407337723424271,20,0,0.0
3VVB,270,2,0.007407407407407408,32,0,0.0
3VVC,318,3,0.009433962264150943,32,0,0.0
3VVK,1556,0,0.0,25,0,0.0
3VVP,832,0,0.0,16,0,0.0
3VVY,737,22,0.029850746268656716,19,3,0.15789473684210525
3VVZ,736,0,0.0,24,0,0.0
3VW0,737,0,0.0,22,0,0.0
3VW1,735,0,0.0,21,0,0.0
3VW2,736,0,0.0,18,0,0.0
3VW6,508,1,0.001968503937007874,19,0,0.0
3VW8,303,0,0.0,28,0,0.0
3VWD,196,3,0.015306122448979591,27,0,0.0
3VWE,186,0,0.0,25,0,0.0
3VWJ,783,0,0.0,42,0,0.0
3VWK,781,1,0.0012804097311139564,47,0,0.0
3VWW,230,2,0.008695652173913044,15,0,0.0
3VX0,475,0,0.0,7,0,0.0
3VX1,477,0,0.0,8,0,0.0
3VX3,470,0,0.0,23,0,0.0
3VX4,479,0,0.0,22,0,0.0
3VXI,438,0,0.0,12,0,0.0
3VXV,92,0,0.0,11,0,0.0
3VY2,244,0,0.0,23,0,0.0
3VY5,244,0,0.0,22,0,0.0
3VY7,139,0,0.0,10,0,0.0
3VYA,120,0,0.0,16,0,0.0
3VYB,89,0,0.0,13,0,0.0
3VYD,674,0,0.0,23,0,0.0
3VYE,670,0,0.0,22,0,0.0
3VYF,671,0,0.0,25,0,0.0
3VYP,532,22,0.041353383458646614,16,0,0.0
3VYQ,146,0,0.0,10,0,0.0
3VYV,548,0,0.0,15,0,0.0
3VZ3,906,0,0.0,35,0,0.0
3VZB,1043,3,0.0028763183125599234,28,0,0.0
3VZC,2063,0,0.0,19,0,0.0
3VZF,138,0,0.0,9,0,0.0
3VZG,139,0,0.0,10,0,0.0
3VZS,986,0,0.0,24,0,0.0
3VZU,341,0,0.0,18,0,0.0
3VZY,454,0,0.0,16,0,0.0
3VZZ,454,0,0.0,26,0,0.0
3W00,452,0,0.0,25,0,0.0
3W07,215,45,0.20930232558139536,21,5,0.23809523809523808
3W0A,250,0,0.0,34,0,0.0
3W0C,250,0,0.0,33,0,0.0
3W0G,254,1,0.003937007874015748,30,0,0.0
3W0H,258,2,0.007751937984496124,32,3,0.09375
3W0I,254,0,0.0,30,0,0.0
3W0J,253,1,0.003952569169960474,31,0,0.0
3W0L,2008,0,0.0,20,0,0.0
3W0N,295,0,0.0,18,0,0.0
3W0O,295,0,0.0,17,0,0.0
3W0P,295,0,0.0,16,0,0.0
3W0Q,296,0,0.0,16,0,0.0
3W0R,295,0,0.0,18,0,0.0
3W0S,298,0,0.0,17,0,0.0
3W0Y,250,0,0.0,35,0,0.0
3W10,263,0,0.0,18,0,0.0
3W16,249,0,0.0,16,0,0.0
3W18,470,0,0.0,21,0,0.0
3W1A,626,0,0.0,31,0,0.0
3W1C,228,0,0.0,21,0,0.0
3W1D,226,0,0.0,19,0,0.0
3W1F,259,0,0.0,24,0,0.0
3W1G,593,1,0.0016863406408094434,20,0,0.0
3W1H,2136,0,0.0,32,0,0.0
3W1I,3818,0,0.0,29,0,0.0
3W1J,3903,0,0.0,30,0,0.0
3W1K,2615,0,0.0,31,0,0.0
3W1L,626,0,0.0,31,0,0.0
3W1M,626,0,0.0,31,0,0.0
3W1N,626,0,0.0,30,0,0.0
3W1P,626,0,0.0,30,0,0.0
3W1Q,626,0,0.0,31,0,0.0
3W1R,626,0,0.0,31,0,0.0
3W1T,626,0,0.0,31,0,0.0
3W1V,693,12,0.017316017316017316,27,3,0.1111111111111111
3W21,483,1,0.002070393374741201,12,0,0.0
3W2C,809,0,0.0,22,0,0.0
3W2E,271,0,0.0,23,0,0.0
3W2F,271,1,0.0036900369003690036,23,0,0.0
3W2G,271,6,0.02214022140221402,23,0,0.0
3W2H,271,0,0.0,23,0,0.0
3W2I,271,0,0.0,25,0,0.0
3W2K,626,0,0.0,31,0,0.0
3W2L,626,0,0.0,31,0,0.0
3W2O,305,1,0.003278688524590164,24,0,0.0
3W2P,308,2,0.006493506493506494,23,0,0.0
3W2Q,307,2,0.006514657980456026,24,0,0.0
3W2R,297,1,0.003367003367003367,27,0,0.0
3W2S,307,3,0.009771986970684038,28,0,0.0
3W2V,883,0,0.0,17,0,0.0
3W32,317,0,0.0,28,0,0.0
3W33,297,3,0.010101010101010102,26,0,0.0
3W34,411,0,0.0,17,0,0.0
3W37,826,26,0.031476997578692496,3,3,1.0
3W38,826,0,0.0,3,0,0.0
3W3A,6824,0,0.0,27,0,0.0
3W3S,593,0,0.0,26,0,0.0
3W3Z,1176,0,0.0,33,0,0.0
3W4I,1360,0,0.0,45,0,0.0
3W4J,1360,0,0.0,45,0,0.0
3W4K,1360,0,0.0,45,0,0.0
3W4Y,350,0,0.0,30,0,0.0
3W51,418,4,0.009569377990430622,12,0,0.0
3W54,1059,1,0.0009442870632672333,20,0,0.0
3W55,335,0,0.0,21,0,0.0
3W58,533,0,0.0,12,0,0.0
3W5A,2019,0,0.0,19,0,0.0
3W5B,997,0,0.0,18,0,0.0
3W5E,690,0,0.0,24,0,0.0
3W5H,272,48,0.17647058823529413,26,32,1.2307692307692308
3W5J,387,0,0.0,13,0,0.0
3W5O,1156,0,0.0,22,0,0.0
3W5P,251,0,0.0,22,0,0.0
3W5Q,251,0,0.0,25,0,0.0
3W5R,253,0,0.0,29,0,0.0
3W5T,253,0,0.0,30,0,0.0
3W5U,1557,0,0.0,23,0,0.0
3W5V,786,0,0.0,20,0,0.0
3W5W,340,0,0.0,16,0,0.0
3W5Z,79,3,0.0379746835443038,12,0,0.0
3W60,79,2,0.02531645569620253,13,0,0.0
3W61,79,3,0.0379746835443038,13,0,0.0
3W62,78,5,0.0641025641025641,14,12,0.8571428571428571
3W66,82,4,0.04878048780487805,12,0,0.0
3W67,1005,0,0.0,18,0,0.0
3W69,170,0,0.0,18,0,0.0
3W6H,512,0,0.0,14,0,0.0
3W6I,512,0,0.0,19,0,0.0
3W6N,679,0,0.0,28,0,0.0
3W6O,678,0,0.0,33,0,0.0
3W6P,675,0,0.0,29,0,0.0
3W6U,271,0,0.0,30,0,0.0
3W6Z,296,0,0.0,33,0,0.0
3W72,626,0,0.0,18,0,0.0
3W73,626,0,0.0,31,0,0.0
3W75,626,0,0.0,19,0,0.0
3W77,414,0,0.0,20,0,0.0
3W78,840,0,0.0,21,0,0.0
3W79,840,0,0.0,21,0,0.0
3W7G,626,8,0.012779552715654952,16,8,0.5
3W7H,626,6,0.009584664536741214,17,0,0.0
3W7J,626,1,0.001597444089456869,19,11,0.5789473684210527
3W7R,367,16,0.043596730245231606,24,22,0.9166666666666666
3W83,626,0,0.0,30,0,0.0
3W86,626,25,0.039936102236421724,31,0,0.0
3W87,628,33,0.052547770700636945,20,14,0.7
3W88,628,36,0.05732484076433121,20,23,1.15
3W8D,260,6,0.023076923076923078,34,0,0.0
3W8E,260,6,0.023076923076923078,33,0,0.0
3W8F,260,7,0.026923076923076925,33,0,0.0
3W8K,346,0,0.0,16,0,0.0
3W8N,199,0,0.0,12,0,0.0
3W8O,368,13,0.035326086956521736,21,0,0.0
3W8P,179,10,0.055865921787709494,13,0,0.0
3W8Q,318,0,0.0,30,0,0.0
3W8R,413,0,0.0,17,0,0.0
3W8S,205,1,0.004878048780487805,13,0,0.0
3W8W,921,0,0.0,36,0,0.0
3W8X,922,0,0.0,37,0,0.0
3W8Z,921,0,0.0,37,0,0.0
3W9F,1008,16,0.015873015873015872,9,0,0.0
3W9H,3099,0,0.0,22,0,0.0
3W9J,6160,0,0.0,21,0,0.0
3W9R,171,1,0.005847953216374269,19,0,0.0
3W9Z,290,0,0.0,25,0,0.0
3WA2,620,75,0.12096774193548387,17,18,1.0588235294117647
3WA3,1240,32,0.025806451612903226,17,0,0.0
3WA4,101,3,0.0297029702970297,13,0,0.0
3WAB,303,0,0.0,18,0,0.0
3WAG,800,0,0.0,19,0,0.0
3WAH,366,23,0.06284153005464481,23,11,0.4782608695652174
3WAS,778,0,0.0,12,0,0.0
3WAT,778,0,0.0,13,0,0.0
3WAU,767,0,0.0,17,0,0.0
3WAX,789,0,0.0,28,0,0.0
3WAY,787,0,0.0,27,0,0.0
3WAZ,471,1,0.0021231422505307855,8,0,0.0
403D,22,0,0.0,12,0,0.0
421D,17,0,0.0,5,0,0.0
427D,5,3,0.6,2,3,1.5
432D,20,0,0.0,10,0,0.0
437D,27,3,0.1111111111111111,1,0,0.0
442D,24,0,0.0,13,0,0.0
443D,24,0,0.0,15,0,0.0
444D,24,0,0.0,16,0,0.0
445D,24,0,0.0,14,0,0.0
447D,24,0,0.0,13,0,0.0
448D,24,0,0.0,13,0,0.0
449D,24,0,0.0,13,0,0.0
453D,24,0,0.0,13,0,0.0
458D,23,0,0.0,5,0,0.0
459D,23,0,0.0,15,0,0.0
464D,26,0,0.0,4,0,0.0
473D,20,0,0.0,13,0,0.0
482D,6,0,0.0,3,0,0.0
4A00,396,5,0.012626262626262626,20,0,0.0
4A03,756,6,0.007936507936507936,32,0,0.0
4A06,284,5,0.017605633802816902,22,0,0.0
4A08,1463,0,0.0,13,0,0.0
4A09,1487,0,0.0,13,0,0.0
4A0A,1165,0,0.0,14,0,0.0
4A0B,2946,0,0.0,13,0,0.0
4A0F,1469,0,0.0,19,0,0.0
4A0G,2915,30,0.010291595197255575,19,0,0.0
4A0J,282,0,0.0,9,0,0.0
4A0K,2223,0,0.0,5,0,0.0
4A0L,4426,0,0.0,6,0,0.0
4A0M,1976,23,0.011639676113360324,36,4,0.1111111111111111
4A0N,134,0,0.0,8,0,0.0
4A0R,1503,4,0.0026613439787092482,18,0,0.0
4A0Z,321,0,0.0,24,0,0.0
4A14,296,19,0.06418918918918919,14,0,0.0
4A16,2164,13,0.006007393715341959,27,0,0.0
4A1K,164,3,0.018292682926829267,14,3,0.21428571428571427
4A1O,1033,2,0.001936108422071636,26,0,0.0
4A1W,614,1,0.0016286644951140066,8,0,0.0
4A22,1316,0,0.0,21,0,0.0
4A29,247,42,0.1700404858299595,16,8,0.5
4A2A,778,0,0.0,26,0,0.0
4A2B,386,0,0.0,25,0,0.0
4A2J,500,6,0.012,25,0,0.0
4A2M,2979,0,0.0,15,0,0.0
4A2N,192,0,0.0,23,0,0.0
4A2R,247,18,0.0728744939271255,16,5,0.3125
4A2U,1780,0,0.0,20,0,0.0
4A2Z,411,0,0.0,40,0,0.0
4A30,411,0,0.0,40,0,0.0
4A31,411,1,0.0024330900243309003,40,0,0.0
4A32,411,0,0.0,40,0,0.0
4A33,411,0,0.0,40,0,0.0
4A36,1120,0,0.0,20,0,0.0
4A39,750,0,0.0,13,0,0.0
4A3B,3947,0,0.0,9,0,0.0
4A3C,3959,0,0.0,7,0,0.0
4A3D,3963,0,0.0,7,0,0.0
4A3E,3958,0,0.0,18,0,0.0
4A3F,3967,0,0.0,17,0,0.0
4A3G,3953,0,0.0,9,0,0.0
4A3H,300,5,0.016666666666666666,21,0,0.0
4A3I,3955,0,0.0,7,0,0.0
4A3J,3957,0,0.0,19,0,0.0
4A3K,3963,0,0.0,8,0,0.0
4A3L,3964,0,0.0,17,0,0.0
4A3M,3960,0,0.0,15,0,0.0
4A3Q,712,0,0.0,16,0,0.0
4A3U,710,1,0.0014084507042253522,25,0,0.0
4A44,141,2,0.014184397163120567,9,0,0.0
4A45,139,0,0.0,8,0,0.0
4A49,222,6,0.02702702702702703,14,0,0.0
4A4A,886,10,0.011286681715575621,18,0,0.0
4A4L,291,0,0.0,25,0,0.0
4A4O,291,0,0.0,24,0,0.0
4A4Q,198,0,0.0,32,0,0.0
4A4V,529,25,0.04725897920604915,20,0,0.0
4A4W,527,21,0.03984819734345351,24,3,0.125
4A4X,253,0,0.0,22,0,0.0
4A4Z,874,0,0.0,17,0,0.0
4A50,336,0,0.0,32,0,0.0
4A51,2251,5,0.002221235006663705,16,0,0.0
4A5A,2360,0,0.0,24,0,0.0
4A5T,767,0,0.0,2,0,0.0
4A61,309,0,0.0,23,0,0.0
4A62,666,1,0.0015015015015015015,27,0,0.0
4A69,875,0,0.0,22,0,0.0
4A6A,2263,0,0.0,28,0,0.0
4A6B,198,0,0.0,31,0,0.0
4A6C,198,0,0.0,32,0,0.0
4A6D,345,3,0.008695652173913044,24,0,0.0
4A6E,345,1,0.002898550724637681,24,0,0.0
4A6L,972,0,0.0,25,0,0.0
4A6N,1470,0,0.0,36,0,0.0
4A6O,288,2,0.006944444444444444,9,0,0.0
4A6R,845,14,0.016568047337278107,15,3,0.2
4A6S,484,1,0.002066115702479339,12,0,0.0
4A6T,1815,0,0.0,18,0,0.0
4A6W,262,1,0.003816793893129771,14,0,0.0
4A6X,443,17,0.03837471783295711,19,3,0.15789473684210525
4A72,1761,0,0.0,18,0,0.0
4A79,993,0,0.0,47,0,0.0
4A7A,993,0,0.0,49,0,0.0
4A7B,335,0,0.0,21,0,0.0
4A7C,273,0,0.0,19,0,0.0
4A7I,277,0,0.0,20,0,0.0
4A7J,309,0,0.0,16,0,0.0
4A7P,840,0,0.0,34,0,0.0
4A7Q,306,28,0.0915032679738562,4,3,0.75
4A7V,306,13,0.042483660130718956,7,0,0.0
4A7W,452,0,0.0,13,0,0.0
4A7X,1381,0,0.0,29,0,0.0
4A80,159,5,0.031446540880503145,18,0,0.0
4A81,159,2,0.012578616352201259,27,3,0.1111111111111111
4A85,159,12,0.07547169811320754,16,0,0.0
4A86,159,11,0.06918238993710692,18,0,0.0
4A87,159,25,0.15723270440251572,17,5,0.29411764705882354
4A8H,682,0,0.0,21,0,0.0
4A8K,1998,0,0.0,15,0,0.0
4A8Q,1986,0,0.0,8,0,0.0
4A8T,317,0,0.0,22,0,0.0
4A8V,159,21,0.1320754716981132,16,4,0.25
4A8Y,1979,0,0.0,8,0,0.0
4A92,1278,0,0.0,28,0,0.0
4A93,3968,0,0.0,12,0,0.0
4A95,1134,49,0.043209876543209874,40,0,0.0
4A97,3070,0,0.0,19,0,0.0
4A98,3070,0,0.0,21,0,0.0
4A9C,581,4,0.0068846815834767644,14,0,0.0
4A9E,332,10,0.030120481927710843,10,0,0.0
4A9L,126,5,0.03968253968253968,13,0,0.0
4A9R,286,0,0.0,20,0,0.0
4A9S,283,0,0.0,22,0,0.0
4A9T,290,0,0.0,21,0,0.0
4A9U,288,0,0.0,20,0,0.0
4A9W,660,2,0.0030303030303030303,39,0,0.0
4A9X,581,8,0.013769363166953529,14,0,0.0
4A9Y,334,0,0.0,25,0,0.0
4AA0,329,2,0.0060790273556231,27,3,0.1111111111111111
4AA4,347,0,0.0,24,0,0.0
4AA5,340,0,0.0,22,0,0.0
4AA7,443,0,0.0,7,0,0.0
4AA9,313,5,0.01597444089456869,4,0,0.0
4AAA,295,21,0.0711864406779661,22,5,0.22727272727272727
4AAC,350,0,0.0,23,0,0.0
4AAH,1280,0,0.0,23,0,0.0
4AAP,468,0,0.0,14,0,0.0
4AAW,455,0,0.0,8,0,0.0
4AAX,140,1,0.007142857142857143,8,0,0.0
4AB1,524,1,0.0019083969465648854,4,0,0.0
4AB4,698,8,0.011461318051575931,24,0,0.0
4AB7,3381,0,0.0,16,0,0.0
4AB8,220,20,0.09090909090909091,18,3,0.16666666666666666
4AB9,220,34,0.15454545454545454,17,5,0.29411764705882354
4ABA,220,40,0.18181818181818182,14,5,0.35714285714285715
4ABB,220,44,0.2,14,6,0.42857142857142855
4ABD,220,45,0.20454545454545456,14,4,0.2857142857142857
4ABE,220,32,0.14545454545454545,14,5,0.35714285714285715
4ABF,220,35,0.1590909090909091,15,4,0.26666666666666666
4ABG,220,12,0.05454545454545454,15,0,0.0
4ABH,220,38,0.17272727272727273,15,4,0.26666666666666666
4ABI,233,20,0.08583690987124463,7,0,0.0
4ABJ,232,32,0.13793103448275862,13,3,0.23076923076923078
4ABK,182,7,0.038461538461538464,29,0,0.0
4ABQ,230,0,0.0,9,0,0.0
4ABU,230,0,0.0,12,0,0.0
4ABV,230,0,0.0,9,0,0.0
4ABW,230,0,0.0,13,0,0.0
4ABZ,195,2,0.010256410256410256,19,3,0.15789473684210525
4AC0,197,0,0.0,18,0,0.0
4AC2,230,0,0.0,13,0,0.0
4AC3,456,0,0.0,7,0,0.0
4AC4,232,0,0.0,7,0,0.0
4AC5,1170,0,0.0,29,0,0.0
4AC7,790,12,0.015189873417721518,21,0,0.0
4ACD,702,0,0.0,20,0,0.0
4ACF,2850,0,0.0,12,0,0.0
4ACG,702,0,0.0,22,0,0.0
4ACH,702,0,0.0,17,0,0.0
4ACM,277,14,0.05054151624548736,21,5,0.23809523809523808
4ACP,406,0,0.0,5,0,0.0
4ACS,872,0,0.0,15,0,0.0
4ACT,231,0,0.0,9,0,0.0
4ACU,372,8,0.021505376344086023,25,3,0.12
4ACX,370,0,0.0,24,0,0.0
4AD2,1377,10,0.007262164124909223,12,0,0.0
4AD3,1377,9,0.006535947712418301,12,0,0.0
4AD6,320,6,0.01875,15,3,0.2
4ADB,1600,34,0.02125,16,0,0.0
4ADC,1600,26,0.01625,18,3,0.16666666666666666
4ADD,1600,20,0.0125,15,0,0.0
4ADU,552,0,0.0,25,0,0.0
4ADW,976,0,0.0,49,0,0.0
4AE6,640,13,0.0203125,9,0,0.0
4AEC,642,4,0.006230529595015576,20,0,0.0
4AEO,698,8,0.011461318051575931,24,0,0.0
4AF0,790,0,0.0,15,0,0.0
4AF3,296,0,0.0,20,0,0.0
4AF6,592,0,0.0,20,0,0.0
4AF7,591,0,0.0,20,0,0.0
4AFE,253,0,0.0,21,0,0.0
4AFF,110,17,0.15454545454545454,18,5,0.2777777777777778
4AFT,1028,0,0.0,15,0,0.0
4AG3,994,24,0.02414486921529175,34,3,0.08823529411764706
4AG7,329,0,0.0,20,0,0.0
4AG8,296,0,0.0,21,0,0.0
4AG9,328,0,0.0,17,0,0.0
4AGC,305,0,0.0,23,0,0.0
4AGD,304,0,0.0,18,0,0.0
4AGL,392,12,0.030612244897959183,14,3,0.21428571428571427
4AGM,395,11,0.027848101265822784,14,0,0.0
4AGU,831,0,0.0,26,0,0.0
4AGW,515,0,0.0,29,0,0.0
4AGZ,24,1,0.041666666666666664,11,0,0.0
4AH0,24,0,0.0,11,0,0.0
4AH1,24,0,0.0,11,0,0.0
4AH3,1819,112,0.061572292468389224,18,0,0.0
4AH7,1167,0,0.0,19,0,0.0
4AH9,304,25,0.08223684210526316,16,0,0.0
4AI5,936,4,0.004273504273504274,9,0,0.0
4AI8,339,0,0.0,15,0,0.0
4AIA,935,13,0.013903743315508022,9,0,0.0
4AII,290,2,0.006896551724137931,18,0,0.0
4AIL,765,0,0.0,10,0,0.0
4AIU,576,1,0.001736111111111111,18,0,0.0
4AIW,150,8,0.05333333333333334,1,0,0.0
4AIZ,426,18,0.04225352112676056,8,0,0.0
4AJ3,416,5,0.01201923076923077,28,0,0.0
4AJA,415,7,0.016867469879518072,22,0,0.0
4AJB,415,9,0.021686746987951807,21,0,0.0
4AJC,415,7,0.016867469879518072,15,0,0.0
4AJF,652,0,0.0,13,0,0.0
4AJI,1318,10,0.007587253414264037,18,0,0.0
4AJM,640,0,0.0,17,0,0.0
4AJR,415,0,0.0,27,0,0.0
4AJS,415,6,0.014457831325301205,15,0,0.0
4AJW,1557,0,0.0,18,0,0.0
4AKC,593,0,0.0,9,0,0.0
4AKG,5300,0,0.0,29,0,0.0
4AKH,5300,0,0.0,53,0,0.0
4AKI,5300,0,0.0,29,0,0.0
4AKJ,100,0,0.0,6,0,0.0
4AKP,504,12,0.023809523809523808,8,3,0.375
4AKY,670,0,0.0,15,0,0.0
4AL0,146,16,0.1095890410958904,9,4,0.4444444444444444
4AL1,143,1,0.006993006993006993,12,3,0.25
4ALB,475,0,0.0,19,0,0.0
4ALG,118,2,0.01694915254237288,14,0,0.0
4ALJ,2045,65,0.03178484107579462,37,3,0.08108108108108109
4ALK,2046,123,0.060117302052785926,37,3,0.08108108108108109
4ALU,274,4,0.014598540145985401,18,4,0.2222222222222222
4ALV,274,4,0.014598540145985401,22,4,0.18181818181818182
4ALW,273,8,0.029304029304029304,19,4,0.21052631578947367
4ALX,2023,6,0.002965892239248641,17,0,0.0
4AM7,1246,0,0.0,25,0,0.0
4AMA,1172,0,0.0,19,0,0.0
4AMB,743,2,0.0026917900403768506,22,0,0.0
4AMF,1162,39,0.03356282271944923,15,3,0.2
4AMG,730,1,0.0013698630136986301,10,0,0.0
4AMV,1824,0,0.0,21,0,0.0
4AMW,4096,1,0.000244140625,16,3,0.1875
4AMX,4096,2,0.00048828125,16,0,0.0
4AMY,710,0,0.0,20,0,0.0
4AMZ,710,0,0.0,20,0,0.0
4AN0,710,0,0.0,20,0,0.0
4AN1,710,0,0.0,19,0,0.0
4AN2,282,1,0.0035460992907801418,27,0,0.0
4AN3,280,0,0.0,28,0,0.0
4AN4,1389,2,0.0014398848092152627,23,3,0.13043478260869565
4AN9,281,0,0.0,26,0,0.0
4ANB,282,0,0.0,26,0,0.0
4ANJ,1123,0,0.0,26,0,0.0
4ANM,328,3,0.009146341463414634,19,0,0.0
4ANP,309,6,0.019417475728155338,17,3,0.17647058823529413
4ANQ,294,0,0.0,19,0,0.0
4ANS,294,0,0.0,19,0,0.0
4ANU,833,0,0.0,18,0,0.0
4ANV,848,4,0.0047169811320754715,21,0,0.0
4ANW,833,0,0.0,24,0,0.0
4ANX,833,0,0.0,21,0,0.0
4AO5,771,26,0.03372243839169909,12,3,0.25
4AO9,866,4,0.004618937644341801,17,0,0.0
4AOA,862,0,0.0,22,0,0.0
4AOB,94,0,0.0,17,0,0.0
4AOC,596,5,0.008389261744966443,14,3,0.21428571428571427
4AOF,837,0,0.0,20,0,0.0
4AOI,289,0,0.0,18,0,0.0
4AOJ,779,1,0.0012836970474967907,24,0,0.0
4AOK,241,10,0.04149377593360996,14,3,0.21428571428571427
4AOO,569,3,0.005272407732864675,13,0,0.0
4AOS,523,1,0.0019120458891013384,44,0,0.0
4AOT,557,3,0.005385996409335727,24,0,0.0
4AOU,401,0,0.0,27,0,0.0
4AOV,402,6,0.014925373134328358,28,0,0.0
4AOX,523,4,0.0076481835564053535,45,5,0.1111111111111111
4AP0,1257,0,0.0,22,0,0.0
4AP1,523,1,0.0019120458891013384,43,0,0.0
4AP3,521,2,0.003838771593090211,43,3,0.06976744186046512
4AP7,290,0,0.0,19,0,0.0
4APP,292,1,0.003424657534246575,27,0,0.0
4APR,329,4,0.0121580547112462,16,0,0.0
4APU,500,2,0.004,28,0,0.0
4APZ,6822,60,0.008795074758135445,16,0,0.0
4AQ0,1529,0,0.0,15,0,0.0
4AQ3,814,0,0.0,26,0,0.0
4AQ4,418,3,0.007177033492822967,16,0,0.0
4AQ6,5105,7,0.0013712047012732615,16,0,0.0
4AQ7,1862,0,0.0,22,0,0.0
4AQH,1147,0,0.0,19,0,0.0
4AQK,415,0,0.0,20,0,0.0
4AQL,442,1,0.0022624434389140274,22,0,0.0
4AQU,351,0,0.0,18,0,0.0
4AQX,351,0,0.0,15,0,0.0
4AR7,224,10,0.044642857142857144,26,0,0.0
4ARA,1068,4,0.003745318352059925,18,3,0.16666666666666666
4ARI,889,1,0.0011248593925759281,22,0,0.0
4ARK,291,0,0.0,24,0,0.0
4ARW,1165,4,0.0034334763948497852,17,0,0.0
4ARZ,595,0,0.0,28,0,0.0
4AS0,273,2,0.007326007326007326,18,0,0.0
4AS1,883,2,0.0022650056625141564,23,0,0.0
4AS7,349,1,0.0028653295128939827,21,0,0.0
4AS8,228,31,0.13596491228070176,26,8,0.3076923076923077
4AS9,214,1,0.004672897196261682,21,0,0.0
4ASA,213,1,0.004694835680751174,20,3,0.15
4ASB,213,3,0.014084507042253521,22,3,0.13636363636363635
4ASD,305,0,0.0,25,0,0.0
4ASE,307,0,0.0,26,0,0.0
4ASF,214,0,0.0,23,0,0.0
4ASG,213,1,0.004694835680751174,24,3,0.125
4ASJ,1166,0,0.0,17,0,0.0
4ASK,851,21,0.024676850763807285,21,0,0.0
4ASL,229,35,0.15283842794759825,8,3,0.375
4ASU,3130,0,0.0,19,0,0.0
4ASX,617,8,0.012965964343598054,20,3,0.15
4ASY,1171,0,0.0,18,0,0.0
4AT0,483,14,0.028985507246376812,48,0,0.0
4AT2,483,11,0.022774327122153208,48,0,0.0
4AT3,289,0,0.0,21,0,0.0
4AT4,292,0,0.0,22,0,0.0
4AT5,294,0,0.0,25,0,0.0
4AT8,1297,0,0.0,17,0,0.0
4AT9,640,0,0.0,19,0,0.0
4ATJ,618,0,0.0,10,0,0.0
4ATO,201,2,0.009950248756218905,1,0,0.0
4ATP,5280,2,0.0003787878787878788,18,0,0.0
4ATT,158,9,0.056962025316455694,15,0,0.0
4AU1,208,4,0.019230769230769232,15,0,0.0
4AU7,460,6,0.013043478260869565,22,0,0.0
4AU8,553,1,0.0018083182640144665,18,0,0.0
4AUA,256,0,0.0,16,0,0.0
4AUB,2512,7,0.002786624203821656,32,0,0.0
4AUI,947,0,0.0,12,0,0.0
4AUJ,158,11,0.06962025316455696,15,0,0.0
4AUT,419,0,0.0,41,0,0.0
4AUX,207,0,0.0,17,0,0.0
4AUY,316,5,0.015822784810126583,15,3,0.2
4AV0,316,7,0.022151898734177215,17,0,0.0
4AV4,158,4,0.02531645569620253,14,0,0.0
4AV5,632,27,0.04272151898734177,15,0,0.0
4AVA,327,6,0.01834862385321101,24,3,0.125
4AVC,630,4,0.006349206349206349,24,0,0.0
4AVG,780,0,0.0,18,0,0.0
4AVH,316,4,0.012658227848101266,17,0,0.0
4AVI,316,5,0.015822784810126583,15,0,0.0
4AVJ,316,5,0.015822784810126583,17,0,0.0
4AVK,316,6,0.0189873417721519,16,0,0.0
4AVS,1020,25,0.024509803921568627,4,0,0.0
4AVT,2040,1,0.0004901960784313725,10,0,0.0
4AVU,418,1,0.0023923444976076554,14,0,0.0
4AVW,418,3,0.007177033492822967,13,0,0.0
4AVX,218,5,0.022935779816513763,7,0,0.0
4AW0,283,50,0.17667844522968199,22,5,0.22727272727272727
4AW1,286,10,0.03496503496503497,23,3,0.13043478260869565
4AW2,398,6,0.01507537688442211,14,0,0.0
4AW3,786,9,0.011450381679389313,26,3,0.11538461538461539
4AW5,261,5,0.019157088122605363,21,4,0.19047619047619047
4AWF,752,0,0.0,11,0,0.0
4AWG,750,0,0.0,15,0,0.0
4AWH,764,0,0.0,16,0,0.0
4AWI,352,10,0.028409090909090908,24,3,0.125
4AWK,174,0,0.0,19,0,0.0
4AWO,409,0,0.0,28,0,0.0
4AWP,408,0,0.0,25,0,0.0
4AWQ,408,0,0.0,23,0,0.0
4AWS,363,38,0.1046831955922865,29,6,0.20689655172413793
4AWT,363,46,0.12672176308539945,29,7,0.2413793103448276
4AWU,364,6,0.016483516483516484,29,3,0.10344827586206896
4AX8,450,6,0.013333333333333334,25,3,0.12
4AXA,355,1,0.0028169014084507044,22,3,0.13636363636363635
4AXD,433,4,0.009237875288683603,23,0,0.0
4AXE,428,0,0.0,21,0,0.0
4AXF,410,0,0.0,26,0,0.0
4AXM,1302,42,0.03225806451612903,21,0,0.0
4AXX,407,1,0.002457002457002457,29,0,0.0
4AY2,647,0,0.0,19,0,0.0
4AY5,2836,0,0.0,28,0,0.0
4AY6,2832,0,0.0,36,0,0.0
4AYJ,935,0,0.0,7,0,0.0
